LJ001-0011.npz|ɪɾ ɪz ʌvðə fˈɜːst ɪmpˈɔːɹtəns ðætðə lˈɛɾɚ jˈuːzd ʃˌʊd biː fˈIn ɪn fˈɔːɹm;
LJ001-0012.npz|ɪspˈɛʃəli æz nˈOmˌɔːɹ tˈIm ɪz ˈɑːkjʊpˌId, ɔːɹ kˈɔst ɪŋkˈɜːd, ɪn kˈæstɪŋ, sˈɛɾɪŋ, ɔːɹ pɹˈɪntɪŋ bjˈuːɾifəl lˈɛɾɚz
LJ001-0013.npz|ðɐn ɪnðə sˈAm ˌɑːpɚɹˈAʃənz wɪð ˈʌɡli wˌʌnz.
LJ001-0014.npz|ænd ɪt wʌzɐ mˈæɾɚɹ ʌv kˈɔːɹs ðæt ɪnðə mˈɪdəl ˈAʤᵻz, wˌɛn ðə kɹˈæftsmɛn tˈʊk kˈɛɹ ðæt bjˈuːɾifəl fˈɔːɹm ʃˌʊd ˈɔːlwAz biː ɐ pˈɑːɹt ʌv ðɛɹ pɹədˈʌkʃənz wʌtˈɛvɚ ðA wɜː,
LJ001-0015.npz|ðə fˈɔːɹmz ʌv pɹˈɪntᵻd lˈɛɾɚz ʃˌʊd biː bjˈuːɾifəl, ænd ðæt ðɛɹ ɚɹˈAnʤmənt ɔnðə pˈAʤ ʃˌʊd biː ɹˈiːzənəbəl ænd ɐ hˈɛlp tə ðə ʃˈAplinəs ʌvðə lˈɛɾɚz ðɛmsˈɛlvz.
LJ001-0016.npz|ðə mˈɪdəl ˈAʤᵻz bɹˈɔːt kælˈɪɡɹəfi tə pɚfˈɛkʃən, ænd ɪt wʌz nˈæʧɚɹəl ðˈɛɹfɔːɹ
LJ001-0017.npz|ðætðə fˈɔːɹmz ʌv pɹˈɪntᵻd lˈɛɾɚz ʃˌʊd fˈɑːlO mˈɔːɹ ɔːɹ lˈɛs klˈOsli ðOz ʌvðə ɹˈɪʔn̩ kˈæɹɪktɚ, ænd ðA fˈɑːlOd ðˌɛm vˈɛɹi klˈOsli.
LJ001-0018.npz|ðə fˈɜːst bˈʊks wɜː pɹˈɪntᵻd ɪn blˈæk lˈɛɾɚ, ˈI.ˈiː. ðə lˈɛɾɚ wˌɪʧ wʌzɐ ɡˈɑːθɪk dɪvˈɛləpmənt ʌvðɪ ˈAnʧənt ɹˈOmən kˈæɹɪktɚ,
LJ001-0019.npz|ænd wˌɪʧ dɪvˈɛləpt mˈɔːɹ kəmplˈiːtli ænd sˌæɾɪsfˈæktɚɹəli ɔnðə sˈId ʌvðə "lˈOɚkˈAs" ðɐn ðə kˈæpɪɾəl lˈɛɾɚz;
LJ001-0020.npz|ðə "lˈOɚkˈAs" bˌiːɪŋ ɪn fˈækt ɪnvˈɛntᵻd ɪnðɪ ˈɜːli mˈɪdəl ˈAʤᵻz.
LJ001-0021.npz|ðɪ ˈɜːlɪɪst bˈʊk pɹˈɪntᵻd wɪð mˈuːvəbəl tˈIp, ðɪ ɐfˈɔːɹsɛd ɡjˈuːtənbˌɜːɡ bˈIbəl, ɪz pɹˈɪntᵻd ɪn lˈɛɾɚz wˌɪʧ ɑːɹ ɐn ɛɡzˈækt ˌɪmɪtˈAʃən
LJ001-0022.npz|ʌvðə mˈɔːɹ fˈɔːɹməl ᵻklˌiːzɪˈæstɪkəl ɹˈIɾɪŋ wˌɪʧ əbtˈAnd æt ðæt tˈIm; ðɪs hɐz sˈɪns bˌɪn kˈɔːld "mˈɪsəl tˈIp,"
LJ001-0023.npz|ænd wʌz ɪn fˈækt ðə kˈInd ʌv lˈɛɾɚ jˈuːzd ɪnðə mˈɛni splˈɛndɪd mˈɪsəlz, sˈɔltɚz, ɛtsˈɛtɹə., pɹədˈuːst bI pɹˈɪntɪŋ ɪnðə fˈɪftiːnθ sˈɛnʧɚɹi.
LJ001-0024.npz|bˌʌt ðə fˈɜːst bˈIbəl ˈækʧuːəli dˈAɾᵻd (wˌɪʧ ˈɔːlsO wʌz pɹˈɪntᵻd æt mˈAnts bI pˈiːɾɚ skˈOfɚɹ ɪnðə jˈɪɹ fˈɔːɹtiːn sˈɪkstitˈuː)
LJ001-0025.npz|ˈɪmᵻtˌAts ɐ mˈʌʧ fɹˈiːɚ hˈænd, sˈɪmplɚ, ɹˈWndɚ, ænd lˈɛs spˈIki, ænd ðˈɛɹfɔːɹ fˈɑːɹ plˈɛzæntɚ ænd ˈiːziɚ tə ɹˈiːd.
LJ001-0026.npz|ɔnðə hˈOl ðə tˈIp ʌv ðɪs bˈʊk mˈA biː kənsˈɪdɚd ðə nˈiːplˈʌsˈʌltɹə ʌv ɡˈɑːθɪk tˈIp,
LJ001-0027.npz|ɪspˈɛʃəli æz ɹᵻɡˈɑːɹdz ðə lˈOɚkˈAs lˈɛɾɚz; ænd tˈIp vˈɛɹi sˈɪmɪlɚ wʌz jˈuːzd dˈʊɹɹɪŋ ðə nˈɛkst fˈɪftiːn ɔːɹ twˈɛnti jˈɪɹz nˌɑːt ˈOnli bI skˈOfɚ,
LJ001-0028.npz|bˌʌt bI pɹˈɪntɚz ɪn stɹˈæsbɜːɡ, bˈæsəl, pˈæɹɪs, lˈuːbɛk, ænd ˈʌðɚ sˈɪɾiz.
LJ001-0029.npz|bˌʌt ðˌO ɔnðə hˈOl, ɛksˈɛpt ɪn ˈɪɾəli, ɡˈɑːθɪk lˈɛɾɚ wʌz mˈOst ˈɔfən jˈuːzd
LJ001-0030.npz|ɐ vˈɛɹi fjˈuː jˈɪɹz sˈɔː ðə bˈɜːθ ʌv ɹˈOmən kˈæɹɪktɚ nˌɑːt ˈOnli ɪn ˈɪɾəli, bˌʌt ɪn ʤˈɜːməni ænd fɹˈæns.
LJ001-0031.npz|ɪn fˈɔːɹtiːn sˈɪkstifˈIv swˈAnhIm ænd pˈænɑːɹts bɪɡˈæn pɹˈɪntɪŋ ɪnðə mˈɑːnɐstɚɹi ʌv sˌʌbɪˈɑːkO nˌɪɹ ɹˈOm,
LJ001-0032.npz|ænd jˈuːzd ɐn ɛksˈiːdɪŋli bjˈuːɾifəl tˈIp, wˌɪʧ ɪz ˌɪndˈiːd tə lˈʊk æɾə tɹænsˈɪʃən bᵻtwˌiːn ɡˈɑːθɪk ænd ɹˈOmən,
LJ001-0033.npz|bˌʌt wˌɪʧ mˈʌst sˈɜːʔn̩li hæv kˈʌm fɹʌmðə stˈʌdi ʌvðə twˈɛlfθ ɔːɹ ˈiːvən ðɪ ᵻlˈɛvənθ sˈɛnʧɚɹi ˌɛmˌɛsˈɛs.
LJ001-0034.npz|ðA pɹˈɪntᵻd vˈɛɹi fjˈuː bˈʊks ɪn ðɪs tˈIp, θɹˈiː ˈOnli; bˌʌt ɪn ðɛɹ vˈɛɹi fˈɜːst bˈʊks ɪn ɹˈOm, bɪɡˈɪnɪŋ wɪððə jˈɪɹ fˈɔːɹtiːn sˈɪkstiˈAt,
LJ001-0035.npz|ðA dɪskˈɑːɹdᵻd ðɪs fɚɹə mˈɔːɹ kəmplˈiːtli ɹˈOmən ænd fˈɑːɹ lˈɛs bjˈuːɾifəl lˈɛɾɚ.
LJ001-0036.npz|bˌʌt ɐbˌWt ðə sˈAm jˈɪɹ mˈɛntɪlˌɪn æt stɹˈæsbɜːɡ bɪɡˈæn tə pɹˈɪnt ɪn ɐ tˈIp wˌɪʧ ɪz dɪstˈɪŋktli ɹˈOmən;
LJ001-0037.npz|ænd ðə nˈɛkst jˈɪɹ ɡˈʌnθɚ zˈInɚɹ æɾ ˈɔːɡsbɜːɡ fˈɑːlOd sˈuːt;
LJ001-0038.npz|wˌIl ɪn fˈɔːɹtiːn sˈɛvənti æt pˈæɹɪs juːdˈælɹɪk ʤˈɜːɹɪŋ ænd hɪz ɐsˈOsɪˌAts tˈɜːnd ˈWt ðə fˈɜːst bˈʊks pɹˈɪntᵻd ɪn fɹˈæns, ˈɔːlsO ɪn ɹˈOmən kˈæɹɪktɚ.
LJ001-0039.npz|ðə ɹˈOmən tˈIp ʌv ˈɔːl ðiːz pɹˈɪntɚz ɪz sˈɪmɪlɚɹ ɪn kˈæɹɪktɚ,
LJ001-0040.npz|ænd ɪz vˈɛɹi sˈɪmpəl ænd lˈɛʤəbəl, ænd ʌnɐfˈɛktᵻdli dɪzˈInd fɔːɹ jˈuːs; bˌʌt ɪɾ ɪz bI nˈO mˈiːnz wɪðˌWt bjˈuːɾi.
LJ001-0041.npz|ɪt mˈʌst biː sˈɛd ðˌɐɾɪt ɪz ɪn nˈO wˈA lˈIk ðə tɹænsˈɪʃən tˈIp ʌv sˌʌbɪˈɑːkO,
LJ001-0042.npz|ænd ðˌO mˈɔːɹ ɹˈOmən ðɐn ðˈæt, jˈɛt skˈɛɹsli mˈɔːɹ lˈIk ðə kəmplˈiːt ɹˈOmən tˈIp ʌvðɪ ˈɜːlɪɪst pɹˈɪntɚz ʌv ɹˈOm.
LJ001-0043.npz|ɐ fˈɜːðɚ dɪvˈɛləpmənt ʌvðə ɹˈOmən lˈɛɾɚ tˈʊk plˈAs æt vˈɛnɪs.
LJ001-0044.npz|ʤˈɑːn ʌv spˈIɚz ænd hɪz bɹˈʌðɚ vˈɪndɪlˌɪn, fˈɑːlOd bI nˈɪkələs ʤˈɛnsən, bɪɡˈæn tə pɹˈɪnt ɪn ðæt sˈɪɾi,
LJ001-0045.npz|fˈɔːɹtiːn sˈɪkstinˈIn, fˈɔːɹtiːn sˈɛvənti;
LJ001-0046.npz|ðɛɹ tˈIp ɪz ɔnðə lˈInz ʌvðə ʤˈɜːmən ænd fɹˈɛnʧ ɹˈæðɚ ðɐn ʌvðə ɹˈOmən pɹˈɪntɚz.
LJ001-0047.npz|ʌv ʤˈɛnsən ɪt mˈʌst biː sˈɛd ðæt hiː kˈæɹid ðə dɪvˈɛləpmənt ʌv ɹˈOmən tˈIp æz fˈɑːɹ æz ɪt kæn ɡˈO:
LJ001-0048.npz|hɪz lˈɛɾɚɹ ɪz ˈædmᵻɹəbli klˈɪɹ ænd ɹˈɛɡjʊlɚ, bˌʌt æt lˈiːst æz bjˈuːɾifəl æz ˌɛni ˈʌðɚ ɹˈOmən tˈIp.
LJ001-0049.npz|ˈæftɚ hɪz dˈɛθ ɪnðə "fˈɔːɹtiːn ˈAɾiz," ɔːɹ æt lˈiːst bI fˈɔːɹtiːn nˈInti, pɹˈɪntɪŋ ɪn vˈɛnɪs hæd dᵻklˈInd vˈɛɹi mˈʌʧ;
LJ001-0050.npz|ænd ðˌO ðə fˈAməs fˈæmɪli ʌv ˈɔːldəs ɹᵻstˈɔːɹd ɪts tˈɛknɪkəl ˈɛksələns, ɹᵻʤˈɛktɪŋ bˈæɾɚd lˈɛɾɚz,
LJ001-0051.npz|ænd pˈAɪŋ ɡɹˈAt ɐtˈɛnʃən tə ðə "pɹˈɛs wˈɜːk" ɔːɹ ˈækʧuːəl pɹˈɑːsɛs ʌv pɹˈɪntɪŋ,
LJ001-0052.npz|jˈɛt ðɛɹ tˈIp ɪz ɑːɹtˈɪstɪkli ˌɔn ɐ mˈʌʧ lˈOɚ lˈɛvəl ðɐn ʤˈɛnsənz, ænd ɪn fˈækt
LJ001-0053.npz|ðA mˈʌst biː kənsˈɪdɚd tə hæv ˈɛndᵻd ðɪ ˈAʤ ʌv fˈIn pɹˈɪntɪŋ ɪn ˈɪɾəli.
LJ001-0054.npz|ʤˈɛnsən, hWˈɛvɚ, hæd mˈɛni kəntˈɛmpɚɹˌɛɹiz hˌuː jˈuːzd bjˈuːɾifəl tˈIp,
LJ001-0055.npz|sˌʌm ʌvwˈɪʧ æz, ˈiː.ʤˈiː., ðæt ʌv ʤˈækɑːbəs ɹˈuːbɪəs ɔːɹ ʒˈæk lə ɹˈuːʒ ɪz skˈɛɹsli dɪstˈɪŋɡwɪʃəbəl fɹʌm hˈɪz.
LJ001-0056.npz|ɪt wʌz ðiːz ɡɹˈAt vᵻnˈiːʃən pɹˈɪntɚz, təɡˌɛðɚ wɪð ðɛɹ bɹˈɛðɹən ʌv ɹˈOm, mɪlˈæn,
LJ001-0057.npz|pˈɑːɹmə, ænd wˈʌn ɔːɹ tˈuː ˈʌðɚ sˈɪɾiz, hˌuː pɹədˈuːst ðə splˈɛndɪd ᵻdˈɪʃənz ʌvðə klˈæsɪks, wˌɪʧ ɑːɹ wˈʌn ʌvðə ɡɹˈAt ɡlˈɔːɹiz ʌvðə pɹˈɪntɚz ˈɑːɹt,
LJ001-0058.npz|ænd ɑːɹ wˈɜːði ɹˌɛpɹᵻzˈɛntətˌɪvz ʌvðɪ ˈiːɡɚɹ ɛnθˈuːziˌæzəm fɚðə ɹᵻvˈIvd lˈɜːnɪŋ ʌv ðæt ˈɛpɑːk. bI fˈɑːɹ,
LJ001-0059.npz|ðə ɡɹˈAɾɚ pˈɑːɹt ʌv ðiːz ɪtˈæliən pɹˈɪntɚz, ɪt ʃˌʊd biː mˈɛnʃənd, wɜː ʤˈɜːmənz ɔːɹ fɹˈɛnʧmɛn, wˈɜːkɪŋ ˌʌndɚ ðɪ ˈɪnfluːəns ʌv ɪtˈæliən əpˈɪniən ænd ˈAmz.
LJ001-0060.npz|ɪt mˈʌst biː ˌʌndɚstˈʊd ðæt θɹuː ðə hˈOl ʌvðə fˈɪftiːnθ ænd ðə fˈɜːst kwˈɔːɹɾɚɹ ʌvðə sˈɪkstiːnθ sˈɛnʧɚɹiz
LJ001-0061.npz|ðə ɹˈOmən lˈɛɾɚ wʌz jˈuːzd sˈId bI sˈId wɪððə ɡˈɑːθɪk.
LJ001-0062.npz|ˈiːvən ɪn ˈɪɾəli mˈOst əv ðə θiːəlˈɑːʤɪkəl ænd lˈɔː bˈʊks wɜː pɹˈɪntᵻd ɪn ɡˈɑːθɪk lˈɛɾɚ,
LJ001-0063.npz|wˌɪʧ wʌz ʤˈɛnɚɹəli mˈɔːɹ fˈɔːɹməli ɡˈɑːθɪk ðɐn ðə pɹˈɪntɪŋ ʌvðə ʤˈɜːmən wˈɜːkmɛn,
LJ001-0064.npz|mˈɛnɪəv hˌuːz tˈIps, ˌɪndˈiːd, lˈIk ðæt ʌvðə sˌʌbɪˈɑːkO wˈɜːks, ɑːɹ əvə tɹænsˈɪʃənəl kˈæɹɪktɚ.
LJ001-0065.npz|ðɪs wʌz nˈOɾəbli ðə kˈAs wɪððɪ ˈɜːli wˈɜːks pɹˈɪntᵻd æɾ ˈʌlm, ænd ɪn ɐ sˈʌmwʌt lˈɛsɚ dᵻɡɹˈiː æɾ ˈɔːɡsbɜːɡ.
LJ001-0066.npz|ɪn fˈækt ɡˈʌnθɚ zˈInɚz fˈɜːst tˈIp (ˈæftɚwɚdz jˈuːzd bI ʃˈʌslɚ) ɪz ɹᵻmˈɑːɹkəbli lˈIk ðə tˈIp ʌvðə bᵻfˌɔːɹmˈɛnʃənd sˌʌbɪˈɑːkO bˈʊks.
LJ001-0067.npz|ɪnðə lˈO kˈʌntɹiz ænd kəlˈOn, wˌɪʧ wɜː vˈɛɹi fˈɜːɾəl ʌv pɹˈɪntᵻd bˈʊks, ɡˈɑːθɪk wʌzðə fˈAvɚɹᵻt.
LJ001-0068.npz|ðə kˌæɹɪktɚɹˈɪstɪk dˈʌʧ tˈIp, æz ɹˌɛpɹᵻzˈɛntᵻd bI ðɪ ˈɛksələnt pɹˈɪntɚ ʤɚɹˈɑːɹd lˈiːw, ɪz vˈɛɹi pɹənˈWnst ænd ʌŋkˈɑːmpɹəmˌIzɪŋ ɡˈɑːθɪk.
LJ001-0069.npz|ðɪs tˈIp wʌz ˌɪntɹədˈuːst ˌɪntʊ ˈɪŋɡlənd bI wˈɪŋkɪn də wˈɜːd, kˈækstənz səksˈɛsɚ,
LJ001-0070.npz|ænd wʌz jˈuːzd ðɛɹ wɪð vˈɛɹi lˈɪɾəl vˌɛɹɪˈAʃən ˈɔːl θɹuː ðə sˈɪkstiːnθ ænd sˈɛvəntˌiːnθ sˈɛnʧɚɹiz, ænd ˌɪndˈiːd ˌɪntʊ ðɪ ˈAtiːnθ.
LJ001-0071.npz|mˈOst əv kˈækstənz ˈOn tˈIps ɑːɹ əvən ˈɜːlɪɚ kˈæɹɪktɚ, ðˌO ðA ˈɔːlsO mˈʌʧ ɹᵻzˈɛmbəl flˈɛmɪʃ ɔːɹ kəlˈOn lˈɛɾɚ.
LJ001-0072.npz|ˈæftɚ ðɪ ˈɛnd ʌvðə fˈɪftiːnθ sˈɛnʧɚɹi ðə dᵻɡɹɐdˈAʃən ʌv pɹˈɪntɪŋ, ɪspˈɛʃəli ɪn ʤˈɜːməni ænd ˈɪɾəli,
LJ001-0073.npz|wɛnt ˌɔn ɐpˈAs; ænd bI ðɪ ˈɛnd ʌvðə sˈɪkstiːnθ sˈɛnʧɚɹi ðɛɹwˌʌz nˈO ɹˈiəli bjˈuːɾifəl pɹˈɪntɪŋ dˈʌn:
LJ001-0074.npz|ðə bˈɛst, mˈOstli fɹˈɛnʧ ɔːɹ lˈOkˈʌntɹi, wʌz nˈiːt ænd klˈɪɹ, bˌʌt wɪðˌWt ˌɛni dɪstˈɪŋkʃən;
LJ001-0075.npz|ðə wˈɜːst, wˌɪʧ pɚhˈæps wʌzðɪ ˈɪŋɡlɪʃ, wʌzɐ tˈɛɹᵻbəl fˈɔːlɪŋˈɔf fɹʌmðə wˈɜːk ʌvðɪ ˈɜːlɪɚ pɹˈɛsᵻz;
LJ001-0076.npz|ænd θˈɪŋz ɡɑːt wˈɜːs ænd wˈɜːs θɹuː ðə hˈOl ʌvðə sˈɛvəntˌiːnθ sˈɛnʧɚɹi, sˌO ðæt ɪnðɪ ˈAtiːnθ pɹˈɪntɪŋ wʌz vˈɛɹi mˈɪzɹəbli pɚfˈɔːɹmd.
LJ001-0077.npz|ɪn ˈɪŋɡlənd ɐbˌWt ðɪs tˈIm, ɐn ɐtˈɛmpt wʌz mˈAd (nˈOɾəbli bI kˈæslɑːn, hˌuː stˈɑːɹɾᵻd bˈɪznəs ɪn lˈʌndən æz ɐ tˈIpfˈWndɚɹ ɪn sˈɛvəntˌiːn twˈɛnti)
LJ001-0078.npz|tʊ ɪmpɹˈuːv ðə lˈɛɾɚɹ ɪn fˈɔːɹm.
LJ001-0079.npz|kˈæslɑːnz tˈIp ɪz klˈɪɹ ænd nˈiːt, ænd fˈɛɹli wˈɛl dɪzˈInd;
LJ001-0080.npz|hiː sˈiːmz tə hæv tˈAkən ðə lˈɛɾɚɹ ʌvðɪ ˈɛlzɪvˌɪɹz ʌvðə sˈɛvəntˌiːnθ sˈɛnʧɚɹi fɔːɹ hɪz mˈɑːdəl:
LJ001-0081.npz|tˈIp kˈæst fɹʌm hɪz mˈAtɹɪsˌiːz ɪz stˈɪl ɪn ˈɛvɹɪdˌA jˈuːs.
LJ001-0082.npz|ɪn spˈIt, hWˈɛvɚ, ʌv hɪz pɹˈAzwɜːði ˈɛfɚts, pɹˈɪntɪŋ hæd stˈɪl wˈʌn lˈæst dᵻɡɹɐdˈAʃən tʊ ˌʌndɚɡˈO.
LJ001-0083.npz|ðə sˈɛvəntˌiːnθ sˈɛnʧɚɹi fˈWnts wɜː bˈæd ɹˈæðɚ nˈɛɡətˌɪvli ðɐn pˈɑːzᵻtˌɪvli.
LJ001-0084.npz|bˌʌt fɚðə bjˈuːɾi ʌvðɪ ˈɜːlɪɚ wˈɜːk ðA mˌIthɐv sˈiːmd tˈɑːlɚɹəbəl.
LJ001-0085.npz|ɪt wʌz ɹɪzˈɜːvd fɚðə fˈWndɚz ʌvðə lˈAɾɚɹ ˈAtiːnθ sˈɛnʧɚɹi tə pɹədˈuːs lˈɛɾɚz wˌɪʧ ɑːɹ pˈɑːzᵻtˌɪvli ˈʌɡli, ænd wˈɪʧ, ɪt mˈA biː ˈædᵻd,
LJ001-0086.npz|ɑːɹ dˈæzlɪŋ ænd ʌnplˈɛzənt tə ðɪ ˈI ˈOɪŋ tə ðə klˈʌmzi θˈɪkənɪŋ ænd vˈʌlɡɚ θˈɪnɪŋ ʌvðə lˈInz:
LJ001-0087.npz|fɚðə sˈɛvəntˌiːnθsˈɛnʧɚɹi lˈɛɾɚz ɑːɹ æt lˈiːst pjˈʊɹ ænd sˈɪmpəl ɪn lˈIn. ðɪ ɪtˈæliən, bədˈOni, ænd ðə fɹˈɛnʧmən, dˈɪdɑːt,
LJ001-0088.npz|wɜː ðə lˈiːdɚz ɪn ðɪs lˈʌkləs ʧˈAnʤ, ðˌO ˌWɚɹ ˈOn bˈæskɚvˌɪl, hˌuː wʌz æt wˈɜːk sˌʌm jˈɪɹz bᵻfˈɔːɹ ðˌɛm, wɛnt mˈʌʧ ɔnðə sˈAm lˈInz;
LJ001-0089.npz|bˌʌt hɪz lˈɛɾɚz, ðˌO ʌnˈɪntɚɹəstɪŋ ænd pˈʊɹ, ɑːɹ nˌɑːt nˌɪɹli sˌO ɡɹˈOs ænd vˈʌlɡɚɹ æz ðOz ʌv ˈiːðɚ ðɪ ɪtˈæliən ɔːɹ ðə fɹˈɛnʧmən.
LJ001-0090.npz|wɪð ðɪs ʧˈAnʤ ðɪ ˈɑːɹt ʌv pɹˈɪntɪŋ tˈʌʧt bˈɑːɾəm,
LJ001-0091.npz|sˈO fˌɑːɹ æz fˈIn pɹˈɪntɪŋ ɪz kənsˈɜːnd, ðˌO pˈApɚ dɪdnˌɑːt ɡɛt tʊ ɪts wˈɜːst tˈɪl ɐbˌWt ˈAtiːn fˈɔːɹɾi.
LJ001-0092.npz|ðə ʧˈɪzɪk pɹˈɛs ɪn ˈAtiːn fˈɔːɹɾifˈɔːɹ ɹᵻvˈIvd kˈæslɑːnz fˈWnts, pɹˈɪntɪŋ fɔːɹ mˈɛsrz. lˈɔŋmən ðə dˈIɚɹi ʌv lˈAdi wˈɪlʌfbi.
LJ001-0093.npz|ðɪs ɛkspˈɛɹɪmənt wʌz sˈO fˌɑːɹ səksˈɛsfəl ðæt ɐbˌWt ˈAtiːn fˈɪfti mˈɛsrz. mˈɪlɚɹ ænd ɹˈɪʧɚd ʌv ˈɛdɪnbʌɹə
LJ001-0094.npz|wɜːɹ ɪndˈuːst tə kˈʌt pˈʌnʧᵻz fɚɹə sˈɪɹiz ʌv "ˈOld stˈIl" lˈɛɾɚz.
LJ001-0095.npz|ðiːz ænd sˈɪmɪlɚ fˈWnts, kˈæst bI ðɪ əbˌʌv fˈɜːm ænd ˈʌðɚz,
LJ001-0096.npz|hæv nˈW kˈʌm ˌɪntʊ ʤˈɛnɚɹəl jˈuːs ænd ɑːɹ ˈɑːbviəsli ɐ ɡɹˈAt ɪmpɹˈuːvmənt ɔnðɪ ˈɔːɹdɪnˌɛɹi "mˈɑːdɚn stˈIl" ɪn jˈuːs ɪn ˈɪŋɡlənd, wˌɪʧ ɪz ɪn fˈækt ðə bədˈOni tˈIp
LJ001-0097.npz|ɐ lˈɪɾəl ɹᵻdˈuːst ɪn ˈʌɡlinəs. ðə dɪzˈIn ʌvðə lˈɛɾɚz ʌv ðɪs mˈɑːdɚn "ˈOld stˈIl" lˈiːvz ɐ ɡˈʊd dˈiːl təbi dɪzˈIɚd,
LJ001-0098.npz|ænd ðə hˈOl ɪfˈɛkt ɪz ɐ lˈɪɾəl tˈuː ɡɹˈA, ˈOɪŋ tə ðə θˈɪnnəs ʌvðə lˈɛɾɚz.
LJ001-0099.npz|ɪt mˈʌst biː ɹᵻmˈɛmbɚd, hWˈɛvɚ, ðæt mˈOst mˈɑːdɚn pɹˈɪntɪŋ ɪz dˈʌn bI məʃˈiːnɚɹi ˌɔn sˈɔft pˈApɚ, ænd nˌɑːt bI ðə hˈænd pɹˈɛs,
LJ001-0100.npz|ænd ðiːz sˈʌmwʌt wˈIɚɹi lˈɛɾɚz ɑːɹ sˈuːɾəbəl fɚðə məʃˈiːn pɹˈɑːsɛs, wˌɪʧ wʊd nˌɑːt dˈuː ʤˈʌstɪs tə lˈɛɾɚz ʌv mˈɔːɹ ʤˈɛnɚɹəs dɪzˈIn.
LJ001-0101.npz|ɪɾ ɪz dɪskˈɜːɹɪʤɪŋ tə nˈOt ðætðɪ ɪmpɹˈuːvmənt ʌvðə lˈæst fˈɪfti jˈɪɹz ɪz ˈɔːlmOst hˈOli kənfˈInd tə ɡɹˈAt bɹˈɪtən.
LJ001-0102.npz|hˈɪɹ ɐnd ðˈɛɹ ɐ bˈʊk ɪz pɹˈɪntᵻd ɪn fɹˈæns ɔːɹ ʤˈɜːməni wɪð sˌʌm pɹɪtˈɛnʃən tə ɡˈʊd tˈAst,
LJ001-0103.npz|bˌʌt ðə ʤˈɛnɚɹəl ɹᵻvˈIvəl ʌvðɪ ˈOld fˈɔːɹmz hɐz mˌAd nˈO wˈA ɪn ðOz kˈʌntɹiz.
LJ001-0104.npz|ˈɪɾəli ɪz kəntˈɛntᵻdli stˈæɡnənt.
