clone_075.wav|ɪç vaɪs nɪçt, vas duː fɔn miːɾ vɪlst.
clone_076.wav|kɔntə nɪçt hɛraʊsfɪndən, viː man mɪt deːm hoːmə asɪstɛntən ʃpɾɪçt.
clone_077.wav|ɪm moːmɛnt ɪst voːntsɪmɜ baɪ fiːɾtsɪç pɾoːtsɛnt.
clone_078.wav|ʃlaftsɪmɜ hat deːn vɛɾt: fʏnftseːn ɡɾɑːt.
clone_079.wav|bɑdeːtsɪmɜ ɪst baɪ axtseːn ɡɾɑːt.
clone_080.wav|dɛɾ lɛtstə bəkantə aʊfənthaltsɔɾt fɔn andɾeːɑːs ɪst tsuːhaʊzə.
clone_081.wav|diːtɜ ɪst baɪ dɛɾ aɾbaɪt.
clone_082.wav|zɪɡɾiːt vʊɐdə ɪm haʊs ɛntdɛkt.
clone_083.wav|toːmɑːtən hoːlən vʊɐdə tsuːɾ aɪnkaʊfən lɪstə hɪntsuːɡəfyːkt
clone_084.wav|fyːɡə ɛɾdbeːrən tsuː lɪstə bəzɔɾɡʊŋən hɪntsuː
clone_085.wav|ɪç hɑːbə klaɪdɜ vaʃən fɔn dɛɾ lɪstə aʊfɡɑːbən viːdɜ ɛntfɛɾnt
clone_086.wav|oːkeː, diː aʊfɡɑːbən zɪnt tsuː dɛɾ lɪstə byːroː hɪntsuːɡəfyːkt
clone_087.wav|fɛɾfɔlʃtɛndɪɡə
clone_088.wav|vɪlst duː ɛs fɛɾfɔlʃtɛndɪɡən
clone_089.wav|vas ɪst tsuː tuːn
clone_090.wav|ɪç hɑːbə kɑrɔtən aʊf dɛɾ lɪstə ɛsən ɡəfʊndən
clone_092.wav|hoːl diːɾ aɪn toːkən fyːɾ ʃpoːtiːfiː
clone_093.wav|hoːlə toːkən
clone_094.wav|oːkeː, ɪç vɛɾdə ɛs fɛɾɡɛsən
clone_095.wav|ɪç vaɪs nɪçt yːbɜ vɛlçə aʊfɡɑːbə viːɾ reːdən
clone_096.wav|lɪstə nɔø hat kaɪnə tsɪtɾoːnən dɾiːn
clone_097.wav|leːzə maɪnɜ lɛtstən lɪstə
clone_098.wav|leːzə lɪstə byːroːzaxən
clone_100.wav|lɪstə fraʊənzaxən hat aɪnə aʊfɡɑːbə aʊf zɪç
clone_101.wav|tsuːrʏkkeːrən
clone_102.wav|tsuːrʏkɾɔlən
clone_103.wav|diː am moːntɑːk fɛlɪç zɪnt
clone_106.wav|ɛɾɪnərʊŋ
clone_109.wav|lœʃə vɪsənsdɑtənbaŋk
clone_110.wav|oːkɛɪ, ɪç vɛɾdə nuːn maɪnə ɛɾɪnərʊŋ tsuːrʏkzɛtsən
clone_112.wav|vas vɪɾt fyːɾ aɪn dɾɪŋk bənøːtɪçt
clone_113.wav|vas bɾaʊxə ɪç fyːɾ aɪn vɔtkɑː toːnɪk
clone_114.wav|vas zɪnt diː tsuːtɑːtən fɔn aɪn kɔsmoːpoːliːtoːn
clone_115.wav|ɛntʃʊldɪɡʊŋ, ɪç kɔntə deːn ɡəfrɑːktən dɾɪŋk nɪçt fɪndən
clone_116.wav|ɪç fʏɾçtə, ɪç kɔntə das nɪçt fɪndən
clone_117.wav|viː maxə ɪç aɪn ɛspɾɛsotoːniːk
clone_118.wav|zɑːk miːɾ viː man aɪn bɛliːniː maxt
clone_119.wav|ɡiːp miːɾ anvaɪzʊŋən fyːɾ aɪn frʏçtə bɔvlə
clone_120.wav|viː man aɪn kaɪpiːrɪnhɑː maxt
clone_121.wav|viː ɪst das reːtsɛpt fyːɾ aɪn biːɾbɔvlə
clone_122.wav|vas zɪnt
clone_124.wav|vas vɑːrən
clone_125.wav|duː bənøːtɪçst oːliːvən ʊnt vɔtkɑː
clone_126.wav|duː bənøːtɪçst oːraŋɛnzaft ʊnt jɪn
clone_127.wav|diː ɛɾfɔɾdɜlɪçən tsuːtɑːtən zɪnt: tɾaʊbən ʊnt vaɪn
clone_128.wav|tsɛːlə bɪs ziːbən
clone_129.wav|ɪç fɛɾʃteːə nɪçt.
clone_130.wav|miːɾ feːlt ɛtvɑːs.
clone_131.wav|zɑːk das bɪtə nɔx mɑːl?
clone_132.wav|ɛntʃʊldɪɡʊŋ. ɪç hɑːbə das nɪçt ɡəhœɾt.
clone_133.wav|tsɛːlə bɪs tseːn. ɪç bəɡɪnə jɛtst!
clone_134.wav|ɛɾleːdɪçt!
clone_135.wav|kuːntdɔvn fɔn axt
clone_136.wav|tsɛːlə fɔn nɔøn hɛrʊntɜ
clone_137.wav|tsɛːlə fɔn zɛks rʏkvɛɾts
clone_138.wav|tsɛːlə fɔn ziːbən rʏkvɛɾts
clone_139.wav|tsɛːlə fɔn axt rʏkvɛɾts
clone_140.wav|fɔn fiːɾ tsɛːlə hɛrʊntɜ
clone_141.wav|fɔn dɾaɪ tsɛːlə rʏkvɛɾts
clone_142.wav|ɪç tsɛːlə fɔn tseːn hɛrʊntɜ. ɪç ʃtaɾtə jɛtst!
clone_143.wav|tsɛɾtaɪlə
clone_144.wav|randoːmiːziːrə
clone_147.wav|tsuːfɛlɪçkaɪt
clone_148.wav|kɔnfɪɡuːratsjoːn
clone_149.wav|zɛtsə kɔnfɪɡuːratsjoːn
clone_150.wav|hɑːbə deːn fraɡmɛnttyːp aʊsɡəvɛːlt.
clone_151.wav|maksiːmɑːlə ʃtʏkɡɾøːsə aʊf ziːptsɪç ɡəzɛtst.
clone_152.wav|miːniːmɑːlə ʃtʏkɡɾøːsə aʊf ɛlf ɡəzɛtst.
clone_153.wav|tsuːfɛlɪçkaɪt aʊf nɔøntseːn pɾoːtsɛnt ɡəzɛtst.
clone_154.wav|ɛntʃaɪdə
clone_155.wav|vas zɔl ɪç tɾɑːɡən
clone_156.wav|vas zɔl ɪç ɛsən
clone_158.wav|ɛɾɡeːbnɪs
clone_159.wav|ɪn diː tsvɪʃənablɑːɡə koːpiːrən
clone_160.wav|koːpiːrən
clone_161.wav|ɪn tsvɪʃənablɑːɡə ʃnaɪdən
clone_162.wav|aʊsʃnaɪdən
clone_164.wav|aɪnfyːɡən aʊs dɛɾ tsvɪʃənablɑːɡə
clone_165.wav|aɪnfyːɡən
clone_166.wav|bɪltʃɪɾmaʊfløːzʊŋ
clone_167.wav|aləs aʊsvɛːlən
clone_168.wav|tɪpə aʊf ziːk
clone_170.wav|bəveːɡə diː maʊs tsuː tsvaɪhʊndɜt ʊnt aɪnhʊndɜt
clone_171.wav|bəvɛkə maʊs tsuː ziːbənʊndɾaɪzɪç ʊnt axtʊndɾaɪsɪç
clone_172.wav|haltə diː (en)ɛskeɪp(de) tastə
clone_173.wav|haltə diː ɛntɜ tastə ɡədɾʏkt
clone_178.wav|deːlətə haltən
clone_179.wav|deːn (en)ɹɪtɜːn(de)knɔpf ɡədɾʏkt haltən
clone_180.wav|dɾʏkə ziːbən
clone_181.wav|dɾʏkə nuːn nʊm fyːɾ dɪç.
clone_182.wav|ɛsteːɛɾɡeː lɔslasən
clone_183.wav|deːn tɑːpknɔpf lɔslasən
clone_186.wav|dɾʏkə deːn alt knɔpf
clone_187.wav|las deːn (en)ɛskeɪp(de)knɔpf loːs
clone_188.wav|las deːn tɑbuːlɑtoːɾknɔpf loːs
clone_189.wav|daɪnə bɪltʃɪɾmaʊfløːzʊŋ ɪst taʊzəndnɔønhʊndɜtsvantsɪç baɪ taʊzəndaxtsɪç
clone_190.wav|diː aʊfløːzʊŋ daɪnəs aktiːvən dɪsplaɪs ɪst nɔønhʊndɜt tsuː zɛkshʊndɜt
clone_191.wav|skɾɔlə laŋzɑːm nɑːx ʊntən
clone_192.wav|skɾɔlə ʃnɛl nɑːx ʊntən
clone_193.wav|skɾɔlə nɔɾmɑːl nɑːx ʊntən
clone_194.wav|skɾɔlə laŋzɑːm nɑːx oːbən
clone_195.wav|skɾɔlə ʃnɛl nɑːx oːbən
clone_196.wav|skɾɔlə nɔɾmɑːl nɑːx oːbən
clone_197.wav|bɪsçən
clone_198.wav|ɪç tɪpə das nuːn fyːɾ dɪç
clone_199.wav|ɪç ʃraɪbə daɪnə bɪtə
clone_201.wav|ɛɾtsɔøɡə aɪnə tsuːfɛlɪɡə tsɑːl fɔn ziːptseːn bɪs nɔøntseːn
clone_202.wav|ɛɾtsɔøɡə aɪnə tsuːfɛlɪɡə tsɑːl tsvɪʃən axtseːn ʊnt aɪnʊnttsvantsɪç
clone_203.wav|nɛnə miːɾ aɪnə tsɑːl fɔn tsvantsɪç ʊnt ziːbənʊnttsvantsɪç
clone_204.wav|nɛnə miːɾ aɪnə tsɑːl tsvɪʃən aɪnʊnttsvantsɪç ʊnt axtʊnttsvantsɪç
clone_206.wav|das ɛɾɡeːbnɪs ɪst tsvaɪʊnttsvantsɪç.
clone_207.wav|daɪnə tsɑːlən zɪnt fiːrʊnttsvantsɪç
clone_208.wav|duː mʊst aɪnən bəraɪç anɡeːbən
clone_209.wav|ɪç bɾaʊxə aɪnən bəraɪç, ʊm das tsuː tuːn
clone_210.wav|zɑːk miːɾ, ɪn vɛlçəm bəraɪç diː tsɑːlən liːɡən zɔlən
clone_211.wav|daɪnə tsɑːl ɪst aɪnʊnttsvantsɪç
clone_212.wav|pɾyːfə maɪnə eː(en)meɪl(de).
clone_213.wav|pɾyːfə maɪnə pɔst.
clone_214.wav|hɑːbə ɪç nɔøə pɔst?
clone_215.wav|hɑːbə ɪç nɔøə eː(en)meɪlz(de)?
clone_216.wav|hɑːbə ɪç ɪɾɡəndvɛlçə nɔøən eː(en)meɪlz(de)?
clone_217.wav|nʊmɜ nɔøn ɪst fɔn ɛɾɪç. dɛɾ bətɾɛf ɪst meːtɪŋ.
clone_218.wav|mœçtəst duː meːɾ høːrən?
clone_219.wav|vɪlst duː meːɾ fɔn daɪnən eː(en)meɪlz(de) høːrən?
clone_220.wav|vɪlst duː meːɾ høːrən?
clone_221.wav|ɪn ɔɾdnʊŋ.
clone_222.wav|ɛs ɡiːpt kaɪnə nɔøən eː(en)meɪlz(de).
clone_223.wav|dɑː ɪst kaɪnə nɔøə eː(en)meɪl(de).
clone_224.wav|ɛs ɡiːpt kaɪnə nɔøə pɔst.
clone_225.wav|ɛs ɡiːpt kaɪnə nɔøə (en)meɪl(de).
clone_226.wav|ɛs ɡiːpt kaɪnə nɔøə eː(en)meɪl(de) fyːɾ dɪç.
clone_227.wav|ɛs ɡiːpt kaɪnə nɔøə (en)meɪl(de) fyːɾ dɪç.
clone_228.wav|duː hast kaɪnə nɔøə (en)meɪl(de).
clone_229.wav|duː hast kaɪnə nɔøə eː(en)meɪl(de).
clone_230.wav|ʃpiːlə faɪeːrɑːbənt mɪks
clone_231.wav|ʃpiːlə (en)kuːl(de) dɔvn fɔn ɛmbiː
clone_232.wav|ʃpiːlə kʊʃəlrɔk fɔn ɛmbeː
clone_233.wav|zɛtsə ɡəʃɪçtə fɔɾt
clone_234.wav|ɛɾtsɛːlə ɡəʃɪçtə vaɪtɜ
clone_235.wav|zɛtsə mɛːɾçən fɔɾt
clone_236.wav|ɛɾtsɛːlə mɛːɾçən vaɪtɜ
clone_237.wav|fɑːrə mɪt deːm mɛːɾçən fɔɾt
clone_238.wav|hɛnzəl ʊnt ɡɾeːtəl ɪst aɪnə ɡuːtə ɡəʃɪçtə. las ʊns anfaŋən...
clone_239.wav|jɑː, das tapfərə ʃnaɪdɜlaɪn ɪst aɪnə ɡuːtə ɡəʃɪçtə. ziː ɡeːt zoː...
clone_240.wav|ɪst ɛs diːzəs?
clone_241.wav|kœntə ɛs das zaɪn?
clone_242.wav|zɔl ɪç diːɾ diːzəs ɛɾtsɛːlən?
clone_243.wav|vɪlst duː das høːrən?
clone_244.wav|las mɪç zeːən. kɛnə ɪç deːn tsapəlfiːliːp
clone_245.wav|nuːn, ɪç mʊs yːbɜleːɡən, ɔp ɪç mɪç an rɑpʊntsəl ɛɾɪnərə
clone_246.wav|ɪç kan diː ɡəʃɪçtə aʃənpʊtəl ɛɾtsɛːlən.
clone_247.wav|ɪç ɛɾɪnərə mɪç an diː dɔɾnrœʃən.
clone_248.wav|rɔtkɛpçən fɔn ɡɾɪms mɛːɾçən
clone_249.wav|ɡədɛçtnɪs
clone_250.wav|bədɛŋkə an
clone_252.wav|zɛtsə tsuːrʏk
clone_253.wav|vɪsənsdɑtənbaŋk tsuːrʏkzɛtsən
clone_254.wav|fɛɾɡəseː aləs
clone_255.wav|oːkɛɪ, ɪç zɛtsə jɛtst maɪnən ʃpaɪçɜ tsuːrʏk
clone_256.wav|ɡəhɪɾnlœʃʊŋ ɡəʃtaɾtət
clone_257.wav|falbak pɛɾzoːn
clone_263.wav|ɛntʃʊldɪɡʊŋ, ɪç vaɪs diː antvɔɾt dɑːraʊf nɪçt
clone_264.wav|ɪç hɑːbə diː antvɔɾt dɑːraʊf nɪçt
clone_265.wav|ɪç vaɪs nɪçt
clone_267.wav|aləs klɑːɾ.
clone_268.wav|nuːɾ aɪnən moːmɛnt, ɪç lɑːdə deːn leːaɾnɪŋ skɪl skɪl hɛrʊntɜ.
clone_269.wav|aɪnən moːmɛnt, ɪç lɑːdə deːn (en)dʒəʊk(de) skɪl skɪl hɛrʊntɜ.
clone_270.wav|oːkɛɪ, las mɪç deːn (en)spiːtɪst(de) skɪl hɛrʊntɜlɑːdən.
clone_271.wav|vaɾtə aɪnən moːmɛnt, vɛːrənt ɪç deːn skɪl viːkiː skɪl hɛrʊntɜlɑːdə.
clone_272.wav|oːkɛɪ, ɪç lɑːdə deːn paɪrɪŋ skɪl hɛrʊntɜ.
clone_273.wav|ɛntʃʊldɪɡə, ɪç kan diːɾ dɑːbaɪ nɪçt hɛlfən.
clone_274.wav|ɪç bɪn miːɾ nɪçt zɪçɜ viː ɪç diːɾ dɑːbaɪ hɛlfən kan.
clone_275.wav|ɪç fɛɾʃteːə das nɪçt, ɑːbɜ ɪç lɛɾnə jeːdən tɑːk nɔøə dɪŋə.
clone_276.wav|ɪç bɪn miːɾ nɪçt zɪçɜ viː ɪç das bəantvɔɾtən zɔl.
clone_278.wav|vas vɪɾt
clone_280.wav|vas tʊst
clone_283.wav|voː tɑːtəst
clone_284.wav|voːheːɾ kɔmt
clone_285.wav|van ɪst
clone_286.wav|van vɪɾt
clone_287.wav|van hat
clone_288.wav|van tuːt
clone_289.wav|van tuːn
clone_290.wav|ɛs tuːt miːɾ laɪt, ɪç fɛɾʃteːə nɪçt.
clone_291.wav|ɪç vaɪs nɪçt, vas das bədɔøtət.
clone_292.wav|ɛntʃʊldɪɡʊŋ, das hɑːbə ɪç nɪçt fɛɾʃtandən.
clone_293.wav|ɛntʃʊldɪɡʊŋ, ɪç fɛɾʃteːə nɪçt.
clone_294.wav|ɪç bɪn nɪçt zɪçɜ, ɔp ɪç dɪç fɛɾʃtandən hɑːbə.
clone_295.wav|mœɡlɪçɜvaɪzə mʊst duː das andɜs zɑːɡən.
clone_296.wav|bɪtə fɔɾmuːliːrə daɪnən bəfeːl ʊm.
clone_297.wav|ɪç vaɪs nɪçt, veːɾ das ɪst.
clone_298.wav|ɪç bɪn nɪçt zɪçɜ, veːɾ das ɪst.
clone_299.wav|veːɾ vɪɾt
clone_301.wav|veːɾ maxt
clone_302.wav|ɪç vaɪs ɛs nɪçt.
clone_303.wav|ɪç bɪn miːɾ nɪçt ɡants zɪçɜ.
clone_304.wav|ɪç bɪn miːɾ nɪçt zɪçɜ.
clone_305.wav|ɪç bɪn miːɾ nɪçt zɪçɜ, ɑːbɜ ɪç ɡeːbə maɪn bɛstəs, tsuː lɛɾnən.
clone_306.wav|vɑːrʊm vɪɾt
clone_307.wav|vɑːrʊm hast
clone_308.wav|vɑːrʊm tuːt
clone_309.wav|vɑːrʊm maxst
clone_315.wav|kvɛlən fyːɾ: vɪsən
clone_316.wav|ɪç kɔntə kaɪnə vɔlfrɑːm alfɑːapfrɑːɡən tsʊm zɛndən fɪndən.
clone_317.wav|tuːt miːɾ laɪt, aɪfəltʊɐm fɛɾʃteːə ɪç nɪçt
clone_319.wav|fɛɾlasə das mʏsteːriːøːzə køːnɪɡɾaɪç fɔn tsɔɾk
clone_320.wav|fɛɾlasə nuːn tsɔɾk
clone_321.wav|bəɛndə tsɔɾk
clone_322.wav|ɛs ɡiːpt kaɪnən aktuːɛlən ʃpiːlstant
clone_323.wav|ɛs ɛksɪstiːɾt kaɪn ʃpaɪçɜstant
clone_326.wav|ʃpaɪçɜstant
clone_327.wav|ɡəʃpaɪçɜt
clone_328.wav|ɡəʃpaɪçɜtɜ ʃpiːlstatʊs ɡəlœʃt
clone_329.wav|dɛɾ ʃpaɪçɜstant vʊɐdə ɛntfɛɾnt
clone_331.wav|bɾiːfkastən
clone_332.wav|vaɪsəs haʊs
clone_333.wav|aktiːviːrə
clone_336.wav|løːzə aʊs
clone_339.wav|zɛtsə diː voːnʊŋ tɛmpeːratuːɾ aʊf tsvantsɪç
clone_342.wav|maxə an
clone_345.wav|ʃaltə an aɪn
clone_346.wav|ʃaltə aʊs
clone_347.wav|ʃaltə ʊm
clone_349.wav|deːtɛktoːɾ
clone_350.wav|liːs fɔɾ
clone_351.wav|vas ɪst aktuːɛl
clone_352.wav|ɛɾtsɛːl miːɾ dɛɾ aktuːɛlə
clone_353.wav|zɑːk mɪt deːn aktuːɛlə
clone_354.wav|ɡiːp miːɾ deːn vɛɾt fɔn
clone_355.wav|vas ɪst dɛɾ vɛɾt dɛs tɛɾmoːstɑːts
clone_357.wav|aʊsɡəlœstə aʊtoːmatsjoːn fɛɾnzeːɜ.
clone_358.wav|hɑːbə kafeːmaʃiːnə aʊsɡəlœst.
clone_359.wav|vasɜkɔxɜ vʊɐdə aʊsɡəlœst.
clone_360.wav|miːkɾoːvɛlə vʊɐdə aktiːviːɾt.
clone_361.wav|hɑːbə ɡɑraɡɛntoːɾ aktiːviːɾt.
clone_362.wav|bɪtə ɡiːp aɪnə hɛlɪçkaɪtsʃtuːfə tsvɪʃən ʊnt an.
clone_363.wav|viː hɛl? duː kanst aɪnə ʃtuːfə tsvɪʃən ʊnt vɛːlən.
clone_364.wav|kan byːroː nɪçt dɪmən. ɛsɪst nɪçt dɪmbɑːɾ.
clone_365.wav|kan ʃtɛkdoːzə nɪçt dɪmən. ɛsɪst aʊsɡəʃaltət.
clone_366.wav|kan naxtɪʃlampə nɪçt dɪmən. bɪtə ʃaltə ɛs foːɾheːɾ an.
clone_367.wav|hɑːbə ʃraɪptɪʃlampə tsuː ziːptsɪç pɾoːtsɛnt ɡədɪmt.
clone_368.wav|hɑːbə kʏçənlampə ɡədɪmt.
clone_369.wav|zɛtsə diː hɛlɪçkaɪt fɔn leːzəlampə aʊf fʏnftsɪç pɾoːtsɛnt.
clone_370.wav|hɛlɪçkaɪt fɔn bɑdɛspiːɡəl aʊf nɔøntsɪç pɾoːtsɛnt ɛɾhøːt.
clone_371.wav|hɛlɪçkaɪt fɔn flʊɐspiːɡəl ɛɾhøːt.
clone_372.wav|hɔbyːraʊm fyːɾt bəraɪts diː aktsjoːn fɛɾnzeːɜ aʊs.
clone_373.wav|(en)pɑːti(de) vʊɐdə nɪçt fɛɾɛndɜt.
clone_374.wav|vasɜ apɡədɾeːt.
clone_375.wav|fɛɾnzeːɜ vʊɐdə aʊsɡəʃaltət.
clone_376.wav|klaviːɾ ɪst jɛtst aʊsɡəʃaltət.
clone_377.wav|aʊsɛnbəlɔøçtʊŋ anɡəʃaltət.
clone_378.wav|ɡaɾtənbəlɔøçtʊŋ vʊɐdə aɪnɡəʃaltən.
clone_379.wav|hɑːbə ɡɑraŋə aɪnɡəʃaltən.
clone_380.wav|(en)puːl(de) ʊmɡəʃaltət.
clone_381.wav|ʃvɪmbɑːt vʊɐdə ʊmɡəʃaltən.
clone_382.wav|ɡərɛːt bɑdeːtsɪmɜ ɪst nɪçt aʊffɪndbɑːɾ.
clone_383.wav|ɛntʃʊldɪɡʊŋ, das ɔpjɛkt kɪndɜtsɪmɜ vʊɐdə nɪçt ɡəfʊndən.
clone_384.wav|ɛntʃʊldɪɡʊŋ, ɪç kɔntə maɾkɪsə nɪçt fɪndən.
clone_385.wav|dɛɾ hoːmə asɪstɑːnt (en)sɜːvə(de) ʃaɪnt (en)ɒflaɪn(de) tsuː zaɪn.
clone_386.wav|ɪç kan deːn hoːmə asɪstɑːnt (en)sɜːvə(de) nɪçt ɛɾraɪçən.
clone_387.wav|dɛɾ hoːmə asɪstɛnt (en)sɜːvə(de) hat nɪçt ɡəantvɔɾtət.
clone_388.wav|ɪç fɛɾʃteːə nɪçt vas duː fɔn miːɾ vɪlst.
clone_389.wav|ɪç fɛɾʃteːə nɪçt, vas duː ɡəfrɑːkt hast.
clone_390.wav|zaʊnɑː ɪst aktuːɛl tsvaɪʊntfʏnftsɪç ɡɾɑːt.
clone_391.wav|alaɾm hat deːn ʃtɑtʊs: ʃaɾf.
clone_392.wav|tsɪstɜnə ɪst ɪm moːmɛnt tsuː axtsɪç pɾoːtsɛnt ɡəfʏlt.
clone_393.wav|teːrasə ɪst tsvaɪʊndɾaɪzɪç ɡɾɑːt.
clone_394.wav|ɪç hɑːbə ɛɾfɔlɡɾaɪç bɑːt aʊf aɪnʊnttsvantsɪç ɡɾɑːt ɡəzɛtst.
clone_395.wav|dɛɾ lɛtstə bəkantə ɔɾt fɔn oːlɑːf ɪst tsuːhaʊzə.
clone_396.wav|ɡɛɾhaɾt ɪst baɪ ɔskɑːɾ.
clone_397.wav|dɑːnɪəl vʊɐdə baɪ ɪŋɡɾiːt ɡəfʊndən.
clone_398.wav|ɡiːp miːɾ deːn vɛɾt fɔn bɑdeːvanə
clone_399.wav|vas ɪst dɛɾ vɛɾt fɔm tɛɾmoːstɑːt kyːlʃraŋk
clone_400.wav|zɛtsə diː kyːlʃraŋk aʊf zɛks ɡɾɑːt
clone_401.wav|zɛtsə diː ɡəfriːɾfax tɛmpeːratuːɾ aʊf nʊl ɡɾɑːt
clone_402.wav|zɛtsə diː veːtseː tɛmpeːratuːɾ aʊf nɔøntseːn ɡɾɑːt
clone_403.wav|zɛtsə diː hɛlɪçkaɪt fɔn kʏçənʃraŋk aʊf tseːn pɾoːtsɛnt
clone_405.wav|dɛɾ aktuːɛlə ʃtɑtʊs fɔn voːntsɪmɜʃraŋk ɪst dɾaɪsɪç.
clone_406.wav|dɛɾ ʃtɑtʊs fɔn kɪndɜtsɪmɜçraŋk ɪst dɛɾtsaɪt hʊndɜt.
clone_407.wav|tɛrasə ɪst ɪm moːmɛnt aʊs.
clone_408.wav|ɛntʃʊldɪɡʊŋ, ɛs ɡɑːp aɪn pɾoːbleːm mɪt hoːmə zeːɾ.
clone_409.wav|ɛs tuːt miːɾ laɪt, ɑːbɜ ɛs ɡɑːp aɪn pɾoːbleːm mɪt hoːmə zeːɾ.
clone_410.wav|laʊfəndəs ɛɾaɪɡnɪs haʊsaɾbaɪt.
